,business_id,full_address,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,type
3189,xjNrD2KlDvY2mA1JceVCZA,"1343 W Broadway Rd
Tempe, AZ 85282",True,"['American (Traditional)', 'Restaurants']",Tempe,4,Denny's,[],-111.9598315,AZ,2.0,33.4071871,business
3190,rkbe2bfskoPY-K_mcYjSYw,"4819 E Ray Rd
Phoenix, AZ 85044",True,"['Arts & Crafts', 'Art Supplies', 'Shopping', 'Toy Stores']",Phoenix,4,Lakeshore Learning Store,[],-111.9790261,AZ,4.0,33.3196304,business
3191,oTbVnCAZEKees7bFMAU2FQ,"1719 E Southern Ave
Tempe, AZ 85282",True,['Local Services'],Tempe,3,Andrews Restaurant Supply,[],-111.9107627,AZ,4.5,33.3929847,business
3192,omxi9nCCCM9OXVGsQQ1L5w,"7000 E. Mayo Blvd
Ste 190
Phoenix, AZ 85054",False,"['Sushi Bars', 'Japanese', 'Restaurants']",Phoenix,5,Ippei,[],-111.9300279,AZ,4.0,33.6556844,business
3193,6G8FMxuYzz1ye4a386Rc_w,"9007 E Shea Blvd
Scottsdale, AZ 85260",True,"['Health & Medical', 'Hospitals']",Scottsdale,22,Scottsdale Healthcare Shea,[],-111.885977,AZ,4.0,33.582323,business
3194,XguGFMUSEMz4wx_2G-otyA,"4352 W Olive Ave
Glendale, AZ 85302",True,"['Thai', 'Restaurants']",Glendale,31,Siamese Kitchen,[],-112.1528407,AZ,4.0,33.5674562,business
3195,bo7pxmvcRlZURzhfmIL4zw,"21023 N Cave Creek Rd
Phoenix, AZ 85024",False,"['Food', 'Beer, Wine & Spirits']",Phoenix,5,Cave Creek Wines,[],-112.029184,AZ,5.0,33.67722,business
3196,y09589YKY953yYzK4JxcRg,"Scottsdale Rd & Camelback Rd
Scottsdale, AZ 85250",True,"['Shopping', 'Mobile Phones']",Scottsdale,4,AT&T,[],-111.9262528,AZ,3.5,33.5023464,business
3197,TYypDpVtkAV_d0FXULrawA,"1020 S Mill Ave
Ste C
Tempe, AZ 85281",True,"['Used, Vintage & Consignment', 'Fashion', 'Shopping']",Tempe,6,Meat Market Vintage,[],-111.940305,AZ,5.0,33.418499,business
3198,cDrqjvg2KEyJm3QS3KAJ2Q,"2909 S Dobson Rd
Mesa, AZ 85202",False,"['Mediterranean', 'Restaurants']",Mesa,13,Dooby's Grill Cafe,[],-111.8763611,AZ,3.5,33.3624072,business
3199,es5oJtSvYWy9NxILlARMSg,"3636 E Baseline Rd
Mesa, AZ 85206",True,"['Mexican', 'Restaurants']",Mesa,9,Filibertos Mexican Food,[],-111.752994060516,AZ,2.5,33.3794674449711,business
3200,mQUC-ATrFuMQSaDQb93Pug,"9312 W Glendale Ave
Glendale, AZ 85305",True,"['American (Traditional)', 'Restaurants']",Glendale,24,Cracker Barrel,[],-112.260068,AZ,4.0,33.538096,business
3201,gMMAz-WbNpl_825lWbMnkw,"Scottsdale Fashion Square
4500 N Scottsdale Rd
Scottsdale, AZ 85251",True,"['Fashion', 'Shopping', 'Beauty & Spas', ""Men's Clothing"", 'Cosmetics & Beauty Supply', ""Women's Clothing""]",Scottsdale,20,Barneys New York,[],-111.922301,AZ,3.5,33.493947,business
3202,SOMIalSJTUb2yGCe4mhg-A,"3510 E Bell Rd
Ste 8
Phoenix, AZ 85032",True,"['Musical Instruments & Teachers', 'Shopping']",Phoenix,9,Az Music,[],-112.0063922,AZ,4.5,33.6412984,business
3203,EvtjjnRkHX00rhqgrLwaqA,"20851 N 83rd Ave
Ste 4
Peoria, AZ 85382",False,"['Food', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",Peoria,4,Berry Good Frozen Yogurt,[],-112.238293,AZ,3.5,33.673234,business
3204,KUyz0Qe60tov7dkfnzl19w,"2850 South Roosevelt St
Ste 102
Tempe, AZ 85282",True,"['Automotive', 'Auto Parts & Supplies']",Tempe,5,AutohausAZ,[],-111.949418,AZ,4.5,33.398192,business
3205,Oex3VZYYYHSQRHIlgoHnLA,"6977 N Hayden Rd
Scottsdale, AZ 85250",True,"['Fast Food', 'Sandwiches', 'Restaurants']",Scottsdale,3,Subway,[],-111.9082381,AZ,4.0,33.5375264,business
3206,X5yCsLd8Ht8Mgw8poasC7Q,"1840 E Warner Rd
Ste 122
Tempe, AZ 85284",True,"['Tanning', 'Beauty & Spas']",Tempe,3,Sunchain Tanning,[],-111.907832,AZ,3.5,33.335548,business
3207,YQ6Qsm54BfEyh4eKjQYLtw,"Scottsdale, AZ 85259",True,"['Painters', 'Handyman', 'Home Services']",Scottsdale,3,Stan's Magic Handyman Service,[],-111.7972384,AZ,5.0,33.5910441,business
3208,vUmCtldBjn_AuHW4tg2LZQ,"20027 N Cave Creek Rd
Phoenix, AZ 85024",True,"['Dive Bars', 'Bars', 'Nightlife']",Phoenix,6,Larry's Place,[],-112.029637098312,AZ,3.5,33.6678540087232,business
3209,WUZxVr_CaRqEQgzvyeK5tw,"2110 W Ikea Way
Tempe, AZ 85281",True,"['Shopping', 'Home Decor', 'Home & Garden', 'Furniture Stores']",Tempe,175,IKEA,[],-111.9701824,AZ,4.0,33.3406452,business
3210,OsBdaxPwMOeeH-8uGpJDZA,"Next to Sears
4550 E Cactus Rd
Phoenix, AZ 85032",True,"['Shopping', 'Jewelry']",Phoenix,4,Fast-Fix Jewelry and Watch Repairs,[],-111.9819747,AZ,4.0,33.5990613,business
3211,uGigq_Nwcz7fK0Knkci8rQ,"3820 E Ray Rd
Phoenix, AZ 85044",True,"['Food', 'Do-It-Yourself Food']",Phoenix,4,Dream Dinners,[],-112.00313,AZ,5.0,33.317532,business
3212,pa_Ft6pLLWo-w_iopBsu0g,"13849 N 19th Ave
Phoenix, AZ 85023",True,"['Fast Food', 'Chinese', 'Restaurants']",Phoenix,6,Golden Panda,[],-112.0995217,AZ,4.0,33.6123561,business
3213,iDoigI3605ixHl_qHly3Tg,"2201 E Camelback Rd
Ste 106-A
Phoenix, AZ 85016",True,"['Steakhouses', 'Restaurants']",Phoenix,65,Ruth's Chris Steak House,[],-112.0342897,AZ,4.0,33.5088428,business
3214,rER6cM3zUBiw_dg0VRW6bg,"701 N Gilbert Rd
Gilbert, AZ 85234",True,"['Department Stores', 'Fashion', 'Shopping']",Gilbert,3,Big Lots,[],-111.7896476,AZ,3.5,33.3622517,business
3215,9cmq0_NV08ejfNsSgr2c-Q,"5929 W Peoria Ave
Ste 105
Glendale, AZ 85302",True,"['Coffee & Tea', 'Hawaiian', 'Food', 'Venues & Event Spaces', 'Caterers', 'Juice Bars & Smoothies', 'Event Planning & Services', 'Restaurants']",Glendale,17,Maui Wowi Hawaiian Coffee & Smoothies,[],-112.186721,AZ,4.5,33.581473,business
3216,VW1X7H_9WoAZNvt67yHtlA,"3401 W Greenway Rd
Phoenix, AZ 85053",True,"['Department Stores', 'Fashion', 'Shopping']",Phoenix,5,Kmart,[],-112.1319062,AZ,3.5,33.6252709,business
3217,106JT5p8e8Chtd0CZpcARw,"1020 E Pecos Rd
Chandler, AZ 85225",False,"['Food', 'Coffee & Tea']",Chandler,12,Arizona Coffee Connection,[],-111.8332,AZ,4.5,33.3181,business
3218,rwQIBAM_kHtVl1Ks8Flexw,"3223 S McClintock Dr
Tempe, AZ 85280",True,"['Sushi Bars', 'Restaurants']",Tempe,52,Cafe Wasabi,[],-111.9091205,AZ,3.0,33.3939224,business
3219,EisnS8lX8Ky9QmLMqYV57Q,"5010 N 95th Avenue
Glendale, AZ 85305",True,"['Department Stores', 'Grocery', 'Fashion', 'Shopping', 'Food', 'Mobile Phones']",Glendale,3,Walmart,[],-112.266274,AZ,2.5,33.5101439,business
3220,jbKVbSz51F8IcewsiRQu4A,"668 N 44th St
Phoenix, AZ 85008",False,"['Chinese', 'Restaurants']",Phoenix,140,Golden Buddha,[],-111.9878697,AZ,3.0,33.4552907,business
3221,PqwLZoOF_qJf6NoN9OyFbg,"4413 N Saddlebag Trl
Ste 4
Scottsdale, AZ 85251",True,"['Tanning', 'Beauty & Spas']",Scottsdale,5,Arizona Airbrush Studio,[],-111.921935,AZ,5.0,33.500983,business
3222,iPxUYvC8tgt5rBr-IZlSeg,"10876 N 32nd St
Phoenix, AZ 85028",True,"['Fast Food', 'Japanese', 'Restaurants']",Phoenix,27,Luu's Chicken Bowl,[],-112.0133842,AZ,4.5,33.5849412,business
3223,nKrK1aK2uWtL57Q3ShH6Hg,"16459 N Scottsdale Rd
Ste 119
Scottsdale, AZ 85254",True,"['Korean', 'Sushi Bars', 'Restaurants']",Scottsdale,71,Yume Sushi Grill,[],-111.9253385,AZ,4.0,33.6355242,business
3224,sS0bWeEwC04bDP-IvPQqrw,"2000 E Rio Salado Pkwy
Ste 1065
Tempe, AZ 85281",False,"['Food', 'Desserts']",Tempe,4,Mercato del Gelato,[],-111.9043028,AZ,4.5,33.4329724,business
3225,x55m0oB4eVv6pCnxR_9K4g,"683 W Wickenburg Way
Wickenburg, AZ 85390",True,"['Mexican', 'Restaurants']",Wickenburg,24,El Ranchero Restaurant,[],-112.7428224,AZ,4.5,33.9662303,business
3226,uah5bJG_bYhHFe0p1t1m0w,"Fiesta Mall
1445 W Southern Ave, Space 2109
Mesa, AZ 85202",True,"['Hot Dogs', 'Restaurants']",Mesa,4,Hot Dog on a Stick,[],-111.86058,AZ,3.5,33.3892,business
3227,IM-9thHqQbBK5tX5MfTzBQ,"Mercado Del Rancho Center
9301 E Shea Blvd
Scottsdale, AZ 85260",True,"['Food', 'Bakeries', 'Delis', 'Bagels', 'Restaurants']",Scottsdale,132,Chompie's Restaurant & Bakery,[],-111.882346097728,AZ,3.0,33.5822419728561,business
3228,KEHxf2HbWOSGVCQgUQ7DYg,"11545 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",True,"['Home Services', 'Real Estate', 'Apartments']",Scottsdale,8,Broadstone Ancala,[],-111.837298,AZ,2.0,33.59082,business
3229,TUM0RS3QDhZaGk5DPkncPw,"2608 N Scottsdale Rd
Scottsdale, AZ 85257",True,"['Auto Repair', 'Automotive']",Scottsdale,7,German Car Service,[],-111.926615,AZ,4.5,33.4771519,business
3230,L4TD9S0FnP3jBpuOJkIu8w,"17225 N Tatum Blvd
Phoenix, AZ 85032",True,"['Auto Repair', 'Automotive', 'Tires', 'Oil Change Stations']",Phoenix,3,C & R Tires Automotive,[],-111.976893,AZ,3.5,33.643228,business
3231,Bdwv20CSRQ6hGlkQtn67xw,"5115 W Southern Ave
Laveen, AZ 85339",True,"['Food', 'Ice Cream & Frozen Yogurt', 'Barbeque', 'Restaurants']",Laveen,6,Water & Ice,[],-112.169054,AZ,4.5,33.391334,business
3232,3BOGWi4iykpxxBSYHLrdOg,"4320 N Miller Road
Scottsdale, AZ 85251",True,"['Leather Goods', 'Sewing & Alterations', 'Fashion', 'Shopping', 'Local Services']",Scottsdale,7,Scottsdale Tailoring,[],-111.9177014,AZ,1.0,33.499236,business
3233,pYSZAk_Vwq72mqCEW75uAQ,"2010 W Parkside Ln
Phoenix, AZ 85027",True,"['Auto Repair', 'Automotive', 'Tires', 'Oil Change Stations']",Phoenix,5,C & R Tires Automotive,[],-112.1026406,AZ,4.0,33.6959741,business
3234,8v1dNXsjY4tJBu3YzwSz4w,"975 E Riggs Rd
Chandler, AZ 85249",True,"['Beauty & Spas', 'Nail Salons']",Chandler,3,Neo Nails,[],-111.8261012,AZ,4.5,33.2185929,business
3235,YYqKy67JfXfCSyYcxmVw9w,"1501 N Gilbert Rd
Ste 200
Gilbert, AZ 85234",True,"['Doctors', 'Health & Medical', 'Obstetricians & Gynecologists']",Gilbert,3,"Joseph C Lindstrom, MD",[],-111.789962,AZ,1.5,33.3737654,business
3236,bygCmRIxMiLjs66Qf3whSA,"6350 S McClintock Dr
Tempe, AZ 85283",True,"['Food', 'Bagels', 'Delis', 'Restaurants']",Tempe,11,Einstein Bros Bagels,[],-111.911785,AZ,3.5,33.364213,business
3237,me3myIgtuIgLEC5jd97uZw,"403 W University Dr
Tempe, AZ 85281",True,"['Food', 'Beer, Wine & Spirits']",Tempe,61,Top's Liquor,[],-111.944749,AZ,4.5,33.421657,business
3238,A9TCNsHFQvRcsZ6zOB7Xxg,"730 E Brown Rd
Mesa, AZ 85203",True,"['Mexican', 'Restaurants']",Mesa,25,Old El Paso Tamales,[],-111.8153347,AZ,4.5,33.4356882,business
3239,vypbBexHcr-5k4l8LQIF6w,"1950 E Camelback Road
Phoenix, AZ 85016",True,"['Banks & Credit Unions', 'Financial Services', 'Mortgage Brokers', 'Home Services', 'Real Estate']",Phoenix,4,Bank of America,[],-112.0390054,AZ,3.5,33.5098341,business
3240,LCnxDGs7sx3IhxcW2wisZw,"4420 N Central Ave
Phoenix, AZ 85012",True,"['Musical Instruments & Teachers', 'Shopping', 'Pawn Shops']",Phoenix,7,Music Brokers,[],-112.074334,AZ,4.5,33.501055,business
3241,gCrOuXBiPxUZiXDU2rBLWg,"10 W Adams St
Phoenix, AZ 85003",True,"['Barbers', 'Beauty & Spas']",Phoenix,8,Gentleman Joe's Barber Shop,[],-112.0739121,AZ,4.5,33.4493307,business
3242,CGne_Sr7m9HT4ztsWQw6Aw,"10850 S 48th St
Phoenix, AZ 85044",True,"['Health & Medical', 'Dentists', 'General Dentistry']",Phoenix,4,Today's Dental,[],-111.9806654,AZ,4.0,33.3472422,business
3243,h5--BdX6TAV3G1Xon8SEbQ,"4202 E Hano St
Phoenix, AZ 85044",True,"['Home Services', 'Home Inspectors']",Phoenix,3,J Dewey Property Inspection,[],-111.993181,AZ,3.5,33.343096,business
3244,utgdjsDYZ8boRpbUfJDRYg,"4588 S Higley Rd
Gilbert, AZ 85297",True,"['Food', 'Grocery']",Gilbert,7,Fresh & Easy Neighborhood Market,[],-111.71108,AZ,3.0,33.318392,business
3245,Gbls8ltK7NUonYrW-kRK2g,"12810 N 113th Ave
Youngtown, AZ 85363",True,[],Youngtown,3,Monitronics Security,[],-112.301858,AZ,1.0,33.601466,business
3246,bFvqYJhVQ3BQIMSVnQdVNA,"11677 W Bell Road
Surprise, AZ 85374",True,"['Bakeries', 'Food']",Surprise,11,My Daddy's Bakery and Cafe,[],-112.3114297,AZ,3.5,33.6384459,business
3247,VrGkQaFLDwkeFdjJ4YbvaA,"Gilbert, AZ 85234",True,"['Automotive', 'Body Shops']",Gilbert,3,Advanced Dent Removal,[],-111.7495419,AZ,3.5,33.3650631,business
3248,AIN4FSq5ZM4Il5BzXzMNXg,"1007 N Dobson Rd
Mesa, AZ 85201",True,"['American (New)', 'Sandwiches', 'Restaurants']",Mesa,57,Cracker Barrel Old Country Store,[],-111.86769035699,AZ,3.5,33.434845147585,business
3249,eScIXduGMkJzv3djJIAGFw,"3131 E Thunderbird Rd
Phoenix, AZ 85032",True,"['Sporting Goods', 'Shopping']",Phoenix,3,Behind the Mask Hockey Supply,[],-112.013801,AZ,5.0,33.609866,business
3250,xfk9eY8gmwn8qsbyd-W6lQ,"5012 E Van Buren St
Phoenix, AZ 85008",True,"['Barbeque', 'Restaurants']",Phoenix,96,Honey Bear's BBQ,[],-111.973603,AZ,3.5,33.4514039,business
3251,x4L42igQPv4TFlqGR2Wthg,"20715 N Pima Rd
Scottsdale, AZ 85255",True,"['Pizza', 'Restaurants']",Scottsdale,83,Grimaldi's,[],-111.8904749,AZ,4.0,33.6729823,business
3252,TisnIBR2lMvT1DMC95_eHg,"7145 E Indian School Rd
Scottsdale, AZ 85251",True,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Delis', 'Restaurants']",Scottsdale,19,Paradise Bakery & Cafe,[],-111.927127,AZ,3.5,33.494651,business
3253,oXKPSI-RUqOvmuSCh_DEQQ,"15045 N Kierland Blvd
Scottsdale, AZ 85254",True,"['Seafood', 'Steakhouses', 'Restaurants']",Scottsdale,184,Mastro's Ocean Club,[],-111.9307637,AZ,4.0,33.6241241,business
3254,le8cKwXZRRAk_6abN5J6JA,"2056 W Southern Ave
Mesa, AZ 85202",True,"['Tires', 'Automotive', 'Auto Repair']",Mesa,3,A Plus Auto Repair and Service,[],-111.8762013,AZ,3.5,33.3934759,business
3255,H3IBlFr4WTmMupkUcX7cDA,"1919 W Deer Valley Road
Phoenix, AZ 85027",True,['Restaurants'],Phoenix,5,Sonic,[],-112.101067,AZ,3.5,33.683286,business
3256,eUML21oLQDJv4QHSAnA_Hw,"91st Ave & Thunderbird Rd
Glendale, AZ 85381",True,"['Food', 'Bagels']",Glendale,6,Tony's Bagels and Deli,[],-112.2551914,AZ,4.5,33.5376484,business
3257,VjzclBdSXmf6uNrD0DG2bg,"10070 N 90th St
Scottsdale, AZ 85258",True,"['Fast Food', 'Sandwiches', 'Restaurants']",Scottsdale,5,Schlotzsky's,[],-111.8859721,AZ,3.0,33.5775051,business
3258,WrmINimjsTWhk3x8vHdRRA,"20783 N 83rd Ave
Ste 101
Peoria, AZ 85382",True,"['Hair Salons', 'Beauty & Spas']",Peoria,5,Diamante's Salon and Spa,[],-112.237787,AZ,4.0,33.673033,business
3259,Xk3inJcuBGLhavUcdlINZA,"3603 E Indian School Rd
Ste B
Phoenix, AZ 85018",True,"['Restaurants', 'Italian']",Phoenix,38,Crudo,[],-112.0040831,AZ,4.5,33.4951572,business
3260,6imLt53br7SJ3av07jjH7w,"40 N 1st St
Phoenix, AZ 85004",True,"['Bars', 'Nightlife', 'Lounges']",Phoenix,318,Hanny's,[],-112.072854,AZ,3.5,33.4492414,business
3261,d4ecQNQTYDW5nH6r8z4tcg,"Phoenix, AZ",True,"['Food', 'Specialty Food']",Phoenix,3,Belinda's Pickles,[],-112.0740373,AZ,4.5,33.4483771,business
3262,7Vqrh77SOYwZ3_AOK-TTiQ,"10500 N Scottsdale Rd
Scottsdale, AZ 85254",False,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']",Scottsdale,4,Baja Beach Bar,[],-111.9261154,AZ,4.5,33.5818813,business
3263,duHUQFn7K-Ybs1rPI4AOEQ,"7014 E Camelback Rd
Scottsdale, AZ 85251",True,"['Tex-Mex', 'Restaurants']",Scottsdale,95,Z'Tejas Southwestern Grill,[],-111.9296765,AZ,3.5,33.5025941,business
3264,RE8VQAjKtowpuE9GVB1YbA,"4568 E Cactus Rd
Phoenix, AZ 85032",True,"['Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Phoenix,4,Bath & Body Works,[],-111.9834389,AZ,5.0,33.6011167,business
3265,SDwYQ6eSu1htn8vHWv128g,"3939 E Campbell Ave
Phoenix, AZ 85018",True,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Italian']",Phoenix,575,Postino Arcadia,[],-111.996292,AZ,4.5,33.502191,business
3266,XGl6nL5I21Lm8XmkfnNvsw,"8752 E Shea Blvd
Ste C11
Scottsdale, AZ 85260",True,"['Indian', 'Buffets', 'Restaurants']",Scottsdale,11,Karaikudi Palace,[],-111.892395,AZ,4.0,33.5824859,business
3267,2qf-0qkDNh7r8iU0498htQ,"1947 W Broadway Rd
Mesa, AZ 85202",True,"['Burgers', 'Restaurants']",Mesa,6,Whataburger,[],-111.873552,AZ,4.0,33.407131,business
3268,2E5iuTckRcbtJm2pC1tIlQ,"10105 E Via Linda
Scottsdale, AZ 85258",True,"['Japanese', 'Restaurants']",Scottsdale,6,Samurai Sam's Teriyaki Grill,[],-111.8629763,AZ,3.5,33.5733051,business
3269,Evg8IfqcHSyTPV9sLNhArw,"7105 E 1st Ave
Ste 10
Scottsdale, AZ 85251",True,"['Hair Removal', 'Beauty & Spas']",Scottsdale,12,Brows & Waxing With Laura,[],-111.928103,AZ,5.0,33.493753,business
3270,vvO6do2NjoSrbqDedCkDkQ,"Healthy Outlook Family Medicine
1835 W Missouri Ave
Phoenix, AZ 85015",True,"['Doctors', 'Health & Medical', 'Family Practice']",Phoenix,9,"Dawn Cohen, MD",[],-112.098838,AZ,4.0,33.516595,business
3271,qw8tzQGrA0lGgDBsMHAr9w,"7350 W Bell RD
Ste 201
Glendale, AZ 85308",True,"['Asian Fusion', 'Mongolian', 'Restaurants']",Glendale,32,Genghis Grill - The Mongolian Stir Fry,[],-112.217296,AZ,3.0,33.638626,business
3272,VXIkI9_EbDbYHeO9IzKjJg,"1602 E Roosevelt St
Phoenix, AZ 85006",True,"['Food', 'Bakeries', 'Grocery', 'Delis', 'Restaurants']",Phoenix,106,Phoenix Ranch Market III,[],-112.0462108,AZ,4.5,33.4596905,business
3273,gP4EDis1so4p0oPk-IJ4pA,"1550 N Dysart Rd
Ste A1
Goodyear, AZ 85338",True,"['Food', 'Bagels']",Goodyear,14,Einstein Bagels,[],-112.341878,AZ,3.5,33.463543,business
3274,2vdlbK0loYSYqJeqq_TZ9g,"114 W Camelback
Phoenix, AZ 85013",True,"['Optometrists', 'Health & Medical']",Phoenix,7,Heffelfinger Dawn OD,[],-112.07679,AZ,5.0,33.509666,business
3275,kPh2gPvd8moVx6gNf2iHsA,"Sky Harbor International Airport
Terminal 4, Concourse A
Phoenix, AZ 85034",True,"['Bars', 'American (Traditional)', 'Mexican', 'Nightlife', 'Restaurants']",Phoenix,24,Taberna del Tequila,[],-112.026154,AZ,2.5,33.439648,business
3276,Xxhj0sE85jLrpDmQTpn7tg,"1643 E Bell Road
Phoenix, AZ 85022",True,[],Phoenix,3,Wizard of Odz,[],-112.0464529,AZ,5.0,33.6402213,business
3277,0xJnnx_oYYZb9pBmzzGIlg,"10160 E Bell Rd
Scottsdale, AZ 85260",True,"['Shopping', 'Drugstores']",Scottsdale,7,Cvs Pharmacy,[],-111.861996,AZ,2.5,33.640307,business
3278,gocKJln2Icy2IyCunB1eOA,"640 S Mill Avenue
Tempe, AZ 85281",True,"['Tobacco Shops', 'Shopping']",Tempe,4,Churchill's Fine Cigars,[],-111.9400737,AZ,5.0,33.4241412,business
3279,BIYvJTxDQQdwMEBh4Ltw4A,"1747 E Camelback Rd
Phoenix, AZ 85016",True,"['Beauty & Spas', 'Nail Salons']",Phoenix,23,Dv Nail Salon,[],-112.0462319,AZ,3.5,33.5092104,business
3280,Cd9L6IpADBT6_vGvAICTog,"18700 N 107th Ave
Ste 29
Sun City, AZ 85373",True,"['Barbers', 'Beauty & Spas']",Sun City,3,JJ's Barber Shop,[],-112.2900174,AZ,5.0,33.6532332,business
3281,VPwDQ-gsWAg44afMdNWKaA,"2412 E Greenway Rd
Phoenix, AZ 85032",True,"['Buffets', 'Chinese', 'Restaurants']",Phoenix,17,Lim's Chinese Buffet,[],-112.0301549,AZ,3.5,33.6264522,business
3282,JwE-LtByneQiZqe2lXIQDg,"13011 N Cave Creek Rd
Phoenix, AZ 85022",True,"['Auto Repair', 'Automotive']",Phoenix,5,Exklusiv Motorsports,[],-112.036161,AZ,5.0,33.604842,business
3283,5yRChLjoF31e46CttFK9fQ,"5021 E Ray Rd
Phoenix, AZ 85044",True,"['Arts & Crafts', 'Shopping', 'Fabric Stores']",Phoenix,10,Jo-Ann Stores,[],-111.974436,AZ,3.0,33.317771,business
3284,HNaOwzN2d78vma3BMls5TA,"7712 E Indian School Rd
Scottsdale, AZ 85251",True,"['Veterinarians', 'Pets']",Scottsdale,9,Adobe Animal Hospital,[],-111.9148871,AZ,5.0,33.4952135,business
3285,bjUc31sxZIda_Zmo5CVk7A,"9819 N 95th St
Suite 101
Scottsdale, AZ 85258",True,"['Skin Care', 'Day Spas', 'Hair Removal', 'Beauty & Spas']",Scottsdale,4,Refresh Skin Care,[],-111.875064,AZ,5.0,33.575606,business
3286,fIQPaYjdTiI33zGhXjH1mA,"21001 N Tatum Boulevard
Suite 1630
Phoenix, AZ 85050",True,"['Barbers', 'Beauty & Spas']",Phoenix,5,Supercuts,[],-111.9746066,AZ,2.0,33.678615,business
3287,Ekxdk0AIFIw_0cSl9mSAuw,"16099 N 82nd St
Scottsdale, AZ 85260",True,"['Local Services', 'Home Services', 'Pest Control', 'Home Inspectors']",Scottsdale,5,Arizona Exterminating Co,[],-111.9023478,AZ,2.0,33.632129,business
3288,f9eFteZuBoZqzYg5UUrufw,"2050 N Alma School Rd
Chandler, AZ 85224",True,"['Food', 'Coffee & Tea', 'Chinese', 'Restaurants']",Chandler,32,Lollicup Coffee & Tea,[],-111.8589887,AZ,3.5,33.3366819,business
3289,EwjmSkNdllbalpcYgQYsDA,"1202 N Third St
Phoenix, AZ 85004",True,"['Art Schools', 'Arts & Entertainment', 'Specialty Schools', 'Shopping', 'Art Galleries', 'Education']",Phoenix,5,Phoenix Center for the Arts,[],-112.0696678,AZ,4.5,33.461535,business
3290,2EfXE9Fz1bCHFJpgrzE77Q,"225 S Val Vista Dr
Gilbert, AZ 85296",True,"['Post Offices', 'Public Services & Government']",Gilbert,6,United States Post Office,[],-111.754754,AZ,3.0,33.346017,business
3291,Io9LipJHJZqHAfO3nmiPAQ,"The Wigwam
451 Old Litchfield Rd
Litchfield Park, AZ 85340",True,"['American (Traditional)', 'Restaurants']",Litchfield Park,8,Red's Bar & Grill,[],-112.358147,AZ,4.0,33.499713,business
3292,K8JErqh6BtOQvPwkd2hpvw,"2150 W. Broadway Rd
Suite 106
Mesa, AZ 85202",True,[],Mesa,3,AZ Opera Rehearsal Space,[],-111.878024,AZ,4.5,33.408876,business
3293,2dJCG0ec0ZhFxIHLTI7EwA,"1101 N Mesa Dr
Mesa, AZ 85201",True,"['Mexican', 'Restaurants']",Mesa,3,El Chavo Mexican Restaurant,[],-111.82249,AZ,4.0,33.435243,business
3294,L_Ms8hJ4iYisumjjtofkaQ,"725 W Elliot Rd.
Suite 105
Gilbert, AZ 85233",True,"['Doctors', 'Health & Medical', 'Family Practice']",Gilbert,4,Accredited Family Healthcare,[],-111.80505,AZ,4.5,33.349476,business
3295,3rJE7qliy8_ylKhY5FdlIw,"7575 N 16th St
Ste 27
Phoenix, AZ 85020",True,"['Food', 'Coffee & Tea']",Phoenix,7,Blue Saguaro Cafe,[],-112.047023,AZ,4.0,33.546608,business
3296,fK7ujDbjhRFEe2D7eIwK4w,"7014 E Camelback Rd
Fashion Square Mall
Scottsdale, AZ 85251",True,"['American (Traditional)', 'Sushi Bars', 'Restaurants']",Scottsdale,170,Kona Grill,[],-111.9296765,AZ,3.5,33.5025941,business
3297,hqm6j5MitwBtoc79F-WF7Q,"15215 N Kierland Blvd
Scottsdale, AZ 85254",True,"['Fashion', 'Shopping', 'Shoe Stores']",Scottsdale,3,Charles David of California,[],-111.928823,AZ,5.0,33.625158,business
3298,NDHhzgMrTzr_38md_R5WKw,"4723 E. Ray Road
Phoenix, AZ 85044",True,"['Soup', 'Vegetarian', 'Buffets', 'Restaurants']",Phoenix,29,Sweet Tomatoes,[],-111.983342170715,AZ,3.5,33.3194479164846,business
3299,QPwrGqvwmEts5I51H4bQYw,"15367 W Waddell Rd
Surprise, AZ 85379",True,"['Food', 'Grocery']",Surprise,7,Basha's No 137,[],-112.391176,AZ,2.5,33.609432,business
3300,YxxXnSP8jXGWWL7vnTQRdg,"1612 E Bethany Home Rd
Phoenix, AZ 85016",True,"['Pet Groomers', 'Pet Services', 'Pets']",Phoenix,3,Poochie's Pet Grooming,[],-112.0467816,AZ,4.5,33.5238927,business
3301,ObqW1vE9TY3IZzHJysQ9hg,"23359 N Pima Rd
Ste 147
Scottsdale, AZ 85255",False,"['Active Life', 'Sporting Goods', 'Bikes', 'Shopping', 'Bike Rentals']",Scottsdale,3,Pinnacle Peak Cyclery,[],-111.889863,AZ,3.5,33.697493,business
3302,Y9wyhP64t5IWJxoLrUV5Dg,"8680 E Raintree Dr
Scottsdale, AZ 85260",True,"[""Women's Clothing"", ""Men's Clothing"", 'Fashion', 'Shopping', 'Shoe Stores']",Scottsdale,7,Kohl's Department Stores,[],-111.894502,AZ,3.0,33.619169,business
